#			Time (ns)	RMSD	RMSF	rGyr	SASA
			157	6.911		5.095	207.527
			157.2	6.558		5.329	227.641
			157.4	6.28		5.277	226.915
			157.6	6.972		5.45	230.165
			157.8	6.554		5.164	201.136
			158	6.844		5.322	238.683
			158.2	6.03		5.163	225.609
			158.4	5.471		5.009	240.054
			158.6	5.954		5.369	297.17
			158.8	7.407		5.397	310.936
			159	7.086		5.396	300.335
			159.2	6.084		5.219	224.141
			159.4	6.177		5.228	222.895
			159.6	5.975		5.213	205.081
			159.8	6.62		5.233	196.082
			160	6.95		5.191	234.921
			160.2	6.518		5.346	222.752
			160.4	5.729		5.291	232.3
			160.6	6.098		5.03	224.874
			160.8	6.552		5.296	235.164
			161	5.828		5.124	254.005
			161.2	6.232		5.219	233.174
			161.4	5.89		5.118	210.075
			161.6	7.099		5.266	249.179
			161.8	6.879		5.386	233.334
			162	7.334		5.151	240.175
			162.2	7.203		5.367	278.025
			162.4	6.445		5.096	195.744
			162.6	6.268		5.358	212.434
			162.8	6.737		5.351	209.267
			163	6.969		5.375	263.952
			163.2	6.506		5.307	206.528
			163.4	6.769		5.34	234.523
			163.6	7.108		5.157	231.959
			163.8	8.014		5.282	239.623
			164	6.327		5.463	225.037
